id,ocid,year,month,method,internal_type,locality,region,suppliers,buyer,amount,date,title,description,budget
93611,ocds-5wno2w-CE-20200001773552-14094,2020,2,selective,Catálogo electrónico - Mejor oferta,IBARRA,IMBABURA,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,DIRECCION DISTRITAL DE SALUD N 10D01,14.560000,2020-02-03T00:00:00-05:00,Orden de compra CE-20200001773552,Orden de compra para adquirir los siguientes productos:  DISPENSADOR DE CINTA MEDIANO 2 SERVICIOS,14.56
93612,ocds-5wno2w-CE-20200001773553-14094,2020,2,selective,Catálogo electrónico - Mejor oferta,IBARRA,IMBABURA,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,DIRECCION DISTRITAL DE SALUD N 10D01,20.160000,2020-02-03T00:00:00-05:00,Orden de compra CE-20200001773553,Orden de compra para adquirir los siguientes productos:  PROTECTOR DE HOJA A 4 PLASTI. TRANSPARE. GRUE (1 UNI),20.16
93613,ocds-5wno2w-CE-20200001773554-14094,2020,2,selective,Catálogo electrónico - Mejor oferta,IBARRA,IMBABURA,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,DIRECCION DISTRITAL DE SALUD N 10D01,28.000000,2020-02-03T00:00:00-05:00,Orden de compra CE-20200001773554,Orden de compra para adquirir los siguientes productos:  MARCADOR TIZA LIQUIDA PUNTA  GRUESA VARIOS COLORES,28
93614,ocds-5wno2w-CE-20200001773555-14094,2020,2,selective,Catálogo electrónico - Mejor oferta,IBARRA,IMBABURA,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,DIRECCION DISTRITAL DE SALUD N 10D01,54.600000,2020-02-03T00:00:00-05:00,Orden de compra CE-20200001773555,Orden de compra para adquirir los siguientes productos:  CINTA DE EMPAQUE 48X80 YDAS COLOR TRANSPARENTE,54.6
93615,ocds-5wno2w-CE-20200001773556-14094,2020,2,selective,Catálogo electrónico - Mejor oferta,IBARRA,IMBABURA,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,DIRECCION DISTRITAL DE SALUD N 10D01,12.320000,2020-02-03T00:00:00-05:00,Orden de compra CE-20200001773556,Orden de compra para adquirir los siguientes productos:  MARCADOR PERMANENTE AZUL PUNTA REDONDA,12.32
93616,ocds-5wno2w-CE-20200001773557-14094,2020,2,selective,Catálogo electrónico - Mejor oferta,IBARRA,IMBABURA,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,DIRECCION DISTRITAL DE SALUD N 10D01,226.688000,2020-02-03T00:00:00-05:00,Orden de compra CE-20200001773557,Orden de compra para adquirir los siguientes productos:  ARCHIVADORES TAMANO OFICIO LOMO 8 CMS,226.688
93617,ocds-5wno2w-CE-20200001773558-14094,2020,2,selective,Catálogo electrónico - Mejor oferta,IBARRA,IMBABURA,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,DIRECCION DISTRITAL DE SALUD N 10D01,252.000000,2020-02-03T00:00:00-05:00,Orden de compra CE-20200001773558,Orden de compra para adquirir los siguientes productos:  RESMA DE PAPEL BOND A4 DE 75 GR,252
93618,ocds-5wno2w-CE-20200001773559-14094,2020,2,selective,Catálogo electrónico - Mejor oferta,IBARRA,IMBABURA,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,DIRECCION DISTRITAL DE SALUD N 10D01,6.720000,2020-02-03T00:00:00-05:00,Orden de compra CE-20200001773559,Orden de compra para adquirir los siguientes productos:  ETIQUETAS ADHESIVAS 8.6 X 1.50 T-22,6.72
83868,ocds-5wno2w-CE-20200001759863-105487,2020,1,selective,Catálogo electrónico - Mejor oferta,CUENCA,AZUAY,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE CHIQUINTAD,6.160000,2020-01-15T00:00:00-05:00,Orden de compra CE-20200001759863,Orden de compra para adquirir los siguientes productos:  MARCADOR PERMANENTE ROJO PUNTA REDONDA,6.16
83869,ocds-5wno2w-CE-20200001759864-105487,2020,1,selective,Catálogo electrónico - Mejor oferta,CUENCA,AZUAY,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE CHIQUINTAD,6.048000,2020-01-15T00:00:00-05:00,Orden de compra CE-20200001759864,Orden de compra para adquirir los siguientes productos:  MARCADOR PERMANENTE NEGRO PUNTA REDONDA,6.048
83870,ocds-5wno2w-CE-20200001759865-105487,2020,1,selective,Catálogo electrónico - Mejor oferta,CUENCA,AZUAY,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE CHIQUINTAD,3.248000,2020-01-15T00:00:00-05:00,Orden de compra CE-20200001759865,Orden de compra para adquirir los siguientes productos:  SOBRE PARA CD PAQUETE X 100 UNIDADES,3.248
83871,ocds-5wno2w-CE-20200001759866-105487,2020,1,selective,Catálogo electrónico - Mejor oferta,CUENCA,AZUAY,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE CHIQUINTAD,242.000000,2020-01-15T00:00:00-05:00,Orden de compra CE-20200001759866,Orden de compra para adquirir los siguientes productos:  RESMA DE PAPEL BOND A4 DE 75 GR,242
83872,ocds-5wno2w-CE-20200001759867-105487,2020,1,selective,Catálogo electrónico - Mejor oferta,CUENCA,AZUAY,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE CHIQUINTAD,3.920000,2020-01-15T00:00:00-05:00,Orden de compra CE-20200001759867,Orden de compra para adquirir los siguientes productos:  CARPETA FOLDER DE CARTULINA KRAFT (VINCHA INCLUIDA),3.92
83873,ocds-5wno2w-CE-20200001759868-105487,2020,1,selective,Catálogo electrónico - Mejor oferta,CUENCA,AZUAY,ECUAEMPAQUES S.A.,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE CHIQUINTAD,3.528000,2020-01-15T00:00:00-05:00,Orden de compra CE-20200001759868,Orden de compra para adquirir los siguientes productos:  VINCHAS METALICAS DE CARPETA CAJA DE 50 U,3.528
83874,ocds-5wno2w-CE-20200001759876-41357,2020,1,direct,Catálogo electrónico - Compra directa,QUITO,PICHINCHA,ASOCIACION DE SERVICIOS DE LIMPIEZA KENNEDY LIMPIEZA Y PROGRESO ASOKELIPRO,GOBIERNO AUTONOMO DESCENTRALIZADO DEL DISTRITO METROPOLITANO DE QUITO,83995.296000,2020-01-15T00:00:00-05:00,Orden de compra CE-20200001759876,"Orden de compra para adquirir los siguientes productos:  SERVICIOS DE LIMPIEZA Y MANTENIMIENTO DE VIVIENDAS O DE EDIFICIOS COMERCIALES, ADMINISTRATIVOS E INDUSTRIALE, LIMPIEZA Y ENCERADO DE PISOS",83995.296
83875,ocds-5wno2w-CE-20200001759877-229969,2020,1,selective,Catálogo electrónico - Mejor oferta,IBARRA,IMBABURA,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,UNION DE ORGANIZACIONES CAMPESINAS COCHAPAMBA,15.500000,2020-01-15T00:00:00-05:00,Orden de compra CE-20200001759877,Orden de compra para adquirir los siguientes productos:  RESMA DE PAPEL BOND A4 DE 75 GR,15.5
83876,ocds-5wno2w-CE-20200001759878-58265,2020,1,direct,Catálogo electrónico - Compra directa,QUITO,PICHINCHA,ASOCIACION DE SERVICIOS DE LIMPIEZA ECUADOR HACIA EL FUTURO ASOERLE,DIRECCIÒN DISTRITAL 17D04 PUENGASI A ITCHIMBIA SALUD,97524.000000,2020-01-15T00:00:00-05:00,Orden de compra CE-20200001759878,"Orden de compra para adquirir los siguientes productos:  SERVICIOS DE LIMPIEZA Y MANTENIMIENTO DE VIVIENDAS O DE EDIFICIOS COMERCIALES, ADMINISTRATIVOS E INDUSTRIALE, LIMPIEZA Y ENCERADO DE PISOS",97524
83877,ocds-5wno2w-CE-20200001759879-375899,2020,1,selective,Catálogo electrónico - Mejor oferta,GUAYAQUIL,GUAYAS,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,EMPRESA PUBLICA DE SERVICIOS ESPOL - TECH E.P.,13.440000,2020-01-15T00:00:00-05:00,Orden de compra CE-20200001759879,Orden de compra para adquirir los siguientes productos:  ARCHIVADORES TAMANO OFICIO LOMO 8 CMS,13.44
1571455,ocds-5wno2w-SIE-EPP-2019442-1-20-253178,2020,8,open,Subasta Inversa Electrónica,QUITO,PICHINCHA,SANCHEZ MARTINEZ ROMULO ERNAN,Empresa Pública de hidrocarburos del Ecuador EP PETROECUADOR,5344.000000,2020-08-07T00:00:00-05:00,SIE-EPP-2019442-1-20-253178,FORMULARIOS PRE IMPRESOS,
1571456,ocds-5wno2w-SIE-EPP-2019443-20-253178,2020,12,open,Subasta Inversa Electrónica,QUITO,PICHINCHA,VILLACIS ARREAGA ELSY CONSUELO,Empresa Pública de hidrocarburos del Ecuador EP PETROECUADOR,129708.180000,2020-12-24T00:00:00-05:00,SIE-EPP-2019443-20-253178,REPUESTOS PARA BOMBAS DE DIAFRAGMA,
1571457,ocds-5wno2w-SIE-EPP-2019448-2-20-253178,2020,8,open,Subasta Inversa Electrónica,QUITO,PICHINCHA,GONZASOL CONSTRUCCIONES S.A.,Empresa Pública de hidrocarburos del Ecuador EP PETROECUADOR,30080.000000,2020-08-19T00:00:00-05:00,SIE-EPP-2019448-2-20-253178,MANTENIMIENTO DEL SEPARADOR DE ACEITE DE PLACAS CORRUGADAS (Y-ME4001-ME10) DE LA REFINERÍA ESMERALDAS,
1571441,ocds-5wno2w-SIE-EPP-2019351-20-253178,2020,4,open,Subasta Inversa Electrónica,QUITO,PICHINCHA,,Empresa Pública de hidrocarburos del Ecuador EP PETROECUADOR,111000.000000,2021-12-10T10:39:50-05:00,SIE-EPP-2019351-20-253178,VÁLVULAS SOLENOIDES,
1571460,ocds-5wno2w-SIE-EPP-2019472-20-253178,2020,7,open,Subasta Inversa Electrónica,QUITO,PICHINCHA,E&E EQUIPMENT COMPAÑIA LIMITADA,Empresa Pública de hidrocarburos del Ecuador EP PETROECUADOR,126487.740000,2020-07-08T00:00:00-05:00,SIE-EPP-2019472-20-253178,EQUIPO AIRLESS PARA APLICACIÓN DE RECUBRIMIENTOS DE COMPONENTES PLURALES,
1571461,ocds-5wno2w-SIE-EPP-2019484-20-253178,2020,6,open,Subasta Inversa Electrónica,QUITO,PICHINCHA,NAVARRO ESTEVEZ DIEGO FRANCISCO,Empresa Pública de hidrocarburos del Ecuador EP PETROECUADOR,178117.850000,2020-06-16T00:00:00-05:00,SIE-EPP-2019484-20-253178,REPUESTOS PARA SURTIDORES DE ESTACIONES DE SERVICIO A NIVEL NACIONAL,
1571462,ocds-5wno2w-SIE-EPP-2019497-20-253178,2020,7,open,Subasta Inversa Electrónica,QUITO,PICHINCHA,PROOFCHEMICAL S.A.,Empresa Pública de hidrocarburos del Ecuador EP PETROECUADOR,289365.750000,2020-07-07T00:00:00-05:00,SIE-EPP-2019497-20-253178,"TRATAMIENTO INTEGRAL DE LOS SISTEMAS DE DESALADO Y TOPES DE TORRES DE LAS UNIDADES DE DESTILACIÓN ATMOSFÉRICA DE LA REFINERÍA SHUSHUFINDI, MONITOREO Y ASISTENCIA TÉCNICA",
1571463,ocds-5wno2w-SIE-EPP-2019505-20-253178,2020,7,open,Subasta Inversa Electrónica,QUITO,PICHINCHA,LA LLAVE S.A. DE COMERCIO,Empresa Pública de hidrocarburos del Ecuador EP PETROECUADOR,14900.000000,2020-07-10T00:00:00-05:00,SIE-EPP-2019505-20-253178,TORRE DE ILUMINACIÓN MOVIL,
1571464,ocds-5wno2w-SIE-EPP-2019506-1-20-253178,2020,7,open,Subasta Inversa Electrónica,QUITO,PICHINCHA,HDM ELQUITECNICA CIA. LTDA.,Empresa Pública de hidrocarburos del Ecuador EP PETROECUADOR,36010.290000,2020-07-24T00:00:00-05:00,SIE-EPP-2019506-1-20-253178,MATERIALES PARA LABORATORIO DE LOS  TERMINALES  MARITIMOS DE BALAO,
1571465,ocds-5wno2w-SIE-EPP-2019508-20-253178,2020,7,open,Subasta Inversa Electrónica,QUITO,PICHINCHA,DEGSO CIA. LTDA.,Empresa Pública de hidrocarburos del Ecuador EP PETROECUADOR,305254.280000,2020-07-09T00:00:00-05:00,SIE-EPP-2019508-20-253178,"SERVICIO DE MANTENIMIENTO, REPARACIÓN, CALIBRACIÓN Y REEMPLAZO DE EQUIPOS DE MEDICIÓN DE FACTORES DE RIESGO",
1561396,ocds-5wno2w-MCO-GADMCA-24-2020-3680,2020,9,selective,Menor Cuantía,ALAUSI,CHIMBORAZO,POVEDA BRAVO NELSON ERNESTO,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON ALAUSI,27416.760000,2020-09-02T00:00:00-05:00,MCO-GADMCA-24-2020-3680,“MEJORAMIENTO Y RECONSTRUCCIÓN DEL CEMENTERIO PARROQUIAL DE ACHUPALLAS DEL CANTÓN ALAUSÍ (FASE I)”.,27416.76
1561397,ocds-5wno2w-MCO-GADMCA-25-2020-3680,2020,9,selective,Menor Cuantía,ALAUSI,CHIMBORAZO,SIGCHO VELOZ ROBERTO WASHINGTON,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON ALAUSI,21695.790000,2020-09-02T00:00:00-05:00,MCO-GADMCA-25-2020-3680,"CONSTRUCCIÓN DE UNIDADES BÁSICAS SANITARIAS EN LA COMUNIDAD PAJON, PARROQUIA HUIGRA, CANTÓN ALAUSÍ",21695.79
1561398,ocds-5wno2w-MCO-GADMCA-27-2020-3680,2020,10,selective,Menor Cuantía,ALAUSI,CHIMBORAZO,VACACELA PALA SALVADOR,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON ALAUSI,14397.420000,2020-10-06T00:00:00-05:00,MCO-GADMCA-27-2020-3680,"“CONSTRUCCIÓN DE UNIDADES BASICAS SANITARIAS EN LA COMUNIDAD DE GUÑIN, PARROQUIA SIBAMBE,CANTON ALAUSI Y CONSTRUCCIÓN DE LA CONCHA ACUSTICA DEL RECINTO LA LIBERTAD FASE 1 PARROQUIA MULTITUD , CANTÓN ALAUSI”",14397.42
1561399,ocds-5wno2w-MCO-GADMCA-28-2020-3680,2020,10,selective,Menor Cuantía,ALAUSI,CHIMBORAZO,APUGLLON BUNAY ALEJANDRO,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON ALAUSI,10236.930000,2020-10-27T00:00:00-05:00,MCO-GADMCA-28-2020-3680,CONSTRUCCION DE LA CANCHA DEPORTIVA PARA LA COMUNIDAD DE NUEVA PACCHA PARROQUIA ACHUPALLAS CANTON ALAUSI,10236.93
1561400,ocds-5wno2w-MCO-GADMCA-29-2020-3680,2020,10,selective,Menor Cuantía,ALAUSI,CHIMBORAZO,MOSQUERA ASTUDILLO ANA GABRIELA,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON ALAUSI,30022.530000,2020-10-19T00:00:00-05:00,MCO-GADMCA-29-2020-3680,ADOQUINADO DE UN TRAMO DE LA CALLE SUCRE Y PLAZA CENTRAL DE LA PARROQUIA TIXAN CANTON ALAUSI Y RECONSTRUCCION DE LA CASA COMUNAL DE YALANCAY PARROQUIA SIBAMBE CANTON ALAUSI .,30022.53
1561401,ocds-5wno2w-MCO-GADMCA-30-2020-3680,2020,10,selective,Menor Cuantía,ALAUSI,CHIMBORAZO,TORRES MARCIAL FABIAN ERNESTO,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON ALAUSI,23011.760000,2020-10-20T00:00:00-05:00,MCO-GADMCA-30-2020-3680,MEJORAMIENTO DEL ESTADIO DE LA COMUNIDAD DE LLACTAPAMBA PARROQUIA MATRIZ CANTON ALAUSI,23011.76
1561402,ocds-5wno2w-MCO-GADMCA-31-2020-3680,2020,10,selective,Menor Cuantía,ALAUSI,CHIMBORAZO,ROBALINO PASTOR MALENA DAYANARA,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON ALAUSI,57955.630000,2020-10-26T00:00:00-05:00,MCO-GADMCA-31-2020-3680,"ACONDICIONAMIENTO DEL COLISEO DE LA COMUNIDAD DE OZOGOCHE BAJO, PARROQUIA ACHUPALLAS, CANTÓN ALAUSÍ",57955.63
1561403,ocds-5wno2w-MCO-GADMCA-32-2020-3680,2020,11,selective,Menor Cuantía,ALAUSI,CHIMBORAZO,CORPORACION DE LA SIERRA CONSTRUCTORA & CONSULTORA CORPOSIERRA CIA LTDA,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON ALAUSI,25571.700000,2020-11-10T00:00:00-05:00,MCO-GADMCA-32-2020-3680,"“ MEJORAMIENTO DE LA CASA COMUNAL DE HUANCA PALLAGUCHI, PARROQUIA ACHUPALLAS, CANTON ALAUSI”",25571.7
1561404,ocds-5wno2w-MCO-GADMCA-33-2020-3680,2020,11,selective,Menor Cuantía,ALAUSI,CHIMBORAZO,VELOZ LEMA ANGEL ENRIQUE,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON ALAUSI,60218.620000,2020-11-06T00:00:00-05:00,MCO-GADMCA-33-2020-3680,"CONSTRUCCION DEL ADOQUINADO VIA PRINCIPAL A LAS COMUNIDADES PARROQUIA PUMALLACTA, CANTÓN ALAUSÍ",60218.62
1561405,ocds-5wno2w-MCO-GADMCA-35-2020-3680,2020,11,selective,Menor Cuantía,ALAUSI,CHIMBORAZO,CORPORACION DE LA SIERRA CONSTRUCTORA & CONSULTORA CORPOSIERRA CIA LTDA,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON ALAUSI,40781.590000,2020-11-24T00:00:00-05:00,MCO-GADMCA-35-2020-3680,"“ MEJORAMIENTO  DE LA VIALIDAD CON ADOQUINAMIENTO EN EL BARRIO SAN FRANCISCO, PARROQUIA HUIGRA, CANTÒN ALAUSI”",40781.59
1548846,ocds-5wno2w-RE-GADC-23434-2020-2616,2020,7,direct,Bienes y Servicios únicos,CUENCA,AZUAY,FRISONEX FRISON IMPORTADORA EXPORTADORA CIA. LTDA.,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON CUENCA,10745.680000,2020-07-16T00:00:00-05:00,RE-GADC-23434-2020-2616,?ADQUISICIÓN DE LOS REACTIVOS PARA LOS EQUIPOS DEL LABORATORIO DEL CENTRO DE SALUD OCUPACIONAL DEL GAD MUNICIPAL DEL CANTÓN CUENCA?,10745.68
1548847,ocds-5wno2w-RE-GADCG-001-2020-89167,2020,2,direct,Bienes y Servicios únicos,GUARANDA,BOLIVAR,YUPAK ASOCIADOS CIA.LTDA.,GOBIERNO AUTÓNOMO DESCENTRALIZADO DEL CANTÓN GUARANDA,27000.000000,2020-02-11T00:00:00-05:00,RE-GADCG-001-2020-89167,ADQUISICIÓN DE LICENCIA DE USO DE UN SISTEMA ADMINISTRATIVO CONTABLE FINANCIERO PARA EL GADCG,27000
1548848,ocds-5wno2w-RE-GADCG-002-2020-89167,2020,2,direct,"Obra artística, científica o literaria",GUARANDA,BOLIVAR,TOALOMBO CANDO MIGUEL ANGEL,GOBIERNO AUTÓNOMO DESCENTRALIZADO DEL CANTÓN GUARANDA,40000.000000,2020-02-18T00:00:00-05:00,RE-GADCG-002-2020-89167,"PROYECTO CULTURAL ARTÍSTICO PAWKAR RAYMI, GUARANDA 2020",40000
1548849,ocds-5wno2w-RE-GADCJ-2020-001-70755,2020,2,direct,"Obra artística, científica o literaria",JAMA,MANABI,FREIRE DELGADO OSCAR VITERBO,Ilustre Municipalidad del Cantón Jama,18690.000000,2020-02-18T00:00:00-05:00,RE-GADCJ-2020-001-70755,"CONTRATACION DE LOS SERVICIOS PARA ORGANIZAR FESTIVALES SOCIALES CON EL OBJETIVO DE IMPULSAR EL DESARROLLO DE LAS ACTIVIDADES TURISTICAS PATENTANDO EL NOMBRE DE JAMA ""JAMA CARNAVAL DEL SOL 2020""",18700
1548850,ocds-5wno2w-RE-GADCP-2020-001-34880,2020,1,direct,Contratos entre Entidades Públicas o sus subsidiarias,PALANDA,ZAMORA CHINCHIPE,CORPORACION NACIONAL DE TELECOMUNICACIONES,GOBIERNO AUTONOMO DESCENTRALIZADO DEL CANTON PALANDA,7200.000000,2020-01-14T00:00:00-05:00,RE-GADCP-2020-001-34880,CONTRATACIÓN DEL SERVICIO DE INTERNET CORPORATIVO PARA EL GOBIERNO AUTÓNOMO DESCENTRALIZADO DEL CANTÓN PALANDA,7200
1548851,ocds-5wno2w-RE-GADCS-001-2020-35249,2020,5,direct,Contratos entre Entidades Públicas o sus subsidiarias,SALINAS,SANTA ELENA,SEGUROS SUCRE S.A.,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE SALINAS,8235.400000,2020-05-28T00:00:00-05:00,RE-GADCS-001-2020-35249,CONTRATACIÓN DE PÓLIZA DE SEGURO PARA LOS VEHÍCULOS Y MAQUINARIAS DEL GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN SALINAS,8235.4
1548852,ocds-5wno2w-RE-GADCS-002-2020-35249,2020,7,direct,Contratos entre Entidades Públicas o sus subsidiarias,SALINAS,SANTA ELENA,SEGUROS SUCRE S.A.,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE SALINAS,12708.848200,2020-07-07T00:00:00-05:00,RE-GADCS-002-2020-35249,"CONTRATACIÓN DE PÓLIZA DE SEGURO PARA MUEBLES Y ENSERES, EQUIPOS ELECTRÓNICOS, ROBO, RESPONSABILIDAD CIVIL, INCENDIO, LINEAS ALIADAS Y VEHÍCULOS DEL GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN SALINAS",12708.8482
1548853,ocds-5wno2w-RE-GADCS-003-2020-35249,2020,7,direct,Contratos entre Entidades Públicas o sus subsidiarias,SALINAS,SANTA ELENA,SEGUROS SUCRE S.A.,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE SALINAS,5549.350000,2020-07-13T00:00:00-05:00,RE-GADCS-003-2020-35249,CONTRATACIÓN DE PÓLIZA DE SEGURO PARA MAQUINARIAS DEL GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN SALINAS,5549.35
1548854,ocds-5wno2w-RE-GADEMT-001-2020-90459,2020,2,direct,"Obra artística, científica o literaria",SANTIAGO DE PILLARO,TUNGURAHUA,JUNTA CHANGO OLMEDO IVAN,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE EMILIO MARIA TERAN,13000.000000,2020-02-13T00:00:00-05:00,RE-GADEMT-001-2020-90459,"CONTRATACIÓN DEL SERVICIO DEL PROYECTO PARA FOMENTO DEL IMPULSO A LA ESTRATEGIA DE TURISMO A NIVEL PARROQUIAL EMILIO MARÍA TERÁN, CON LA REVITALIZACIÓN CULTURAL 2020",13000
1548855,ocds-5wno2w-RE-GADG-001-2020-21627,2020,1,direct,"Obra artística, científica o literaria",GUACHAPALA,AZUAY,MALDONADO JIMENEZ WELLINGTON FABIAN,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON GUACHAPALA,55000.000000,2020-01-14T00:00:00-05:00,RE-GADG-001-2020-21627,"CONTRATACION DE UNA PRODUCTORA DE ESPECTACULOS PARA LA EJECUCION DE LA AGENDA DE EVENTOS CIVICOS, CULTURALES Y DEPORTIVOS AL CONMEMORAR EL XXV ANIVERSARIO DE CANTONIZACIÓN DE GUACHAPALA",55000
206058,ocds-5wno2w-CE-20200001935966-119814,2020,11,selective,Catálogo electrónico - Mejor oferta,LA TRONCAL,CAÑAR,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,CONSEJO CANTONAL DE PROTECCION DE DERECHO DE LA TRONCAL,4.928000,2020-11-26T00:00:00-05:00,Orden de compra CE-20200001935966,Orden de compra para adquirir los siguientes productos:  TINTA CORRECTORA TIPO ESFERO,4.928
206059,ocds-5wno2w-CE-20200001935967-119814,2020,11,selective,Catálogo electrónico - Mejor oferta,LA TRONCAL,CAÑAR,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,CONSEJO CANTONAL DE PROTECCION DE DERECHO DE LA TRONCAL,13.171200,2020-11-26T00:00:00-05:00,Orden de compra CE-20200001935967,Orden de compra para adquirir los siguientes productos:  MARCADORES ESCOLAR DE 12 COLORES PUNTA FINA,13.1712
206060,ocds-5wno2w-CE-20200001935968-119814,2020,11,selective,Catálogo electrónico - Mejor oferta,LA TRONCAL,CAÑAR,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,CONSEJO CANTONAL DE PROTECCION DE DERECHO DE LA TRONCAL,117.500000,2020-11-26T00:00:00-05:00,Orden de compra CE-20200001935968,Orden de compra para adquirir los siguientes productos:  RESMA DE PAPEL BOND A4 DE 75 GR,117.5
206061,ocds-5wno2w-CE-20200001935969-77149,2020,11,direct,Catálogo electrónico - Compra directa,QUITO,PICHINCHA,BETAPHARMA S.A.,DIRECCION DISTRITAL 17D06 CHILIBULO A LLOA SALUD,99.000000,2020-11-26T00:00:00-05:00,Orden de compra CE-20200001935969,Orden de compra para adquirir los siguientes productos:  Bencilpenicilina (Penicilina G Cristalina),99
206062,ocds-5wno2w-CE-20200001935970-77149,2020,11,direct,Catálogo electrónico - Compra directa,QUITO,PICHINCHA,BETAPHARMA S.A.,DIRECCION DISTRITAL 17D06 CHILIBULO A LLOA SALUD,3939.600000,2020-11-26T00:00:00-05:00,Orden de compra CE-20200001935970,Orden de compra para adquirir los siguientes productos:  Cefalexina,3939.6
206063,ocds-5wno2w-CE-20200001935971-77149,2020,11,direct,Catálogo electrónico - Compra directa,QUITO,PICHINCHA,CHINA SINOPHARM INTERNATIONAL CORPORATION,DIRECCION DISTRITAL 17D06 CHILIBULO A LLOA SALUD,4595.599800,2020-11-26T00:00:00-05:00,Orden de compra CE-20200001935971,Orden de compra para adquirir los siguientes productos:  Clotrimazol,4595.5998
206064,ocds-5wno2w-CE-20200001935972-77149,2020,11,direct,Catálogo electrónico - Compra directa,QUITO,PICHINCHA,COMERCIALIZADORA NUTRI MED NUTRIMEDECUADOR S.A.,DIRECCION DISTRITAL 17D06 CHILIBULO A LLOA SALUD,416.730000,2020-11-26T00:00:00-05:00,Orden de compra CE-20200001935972,Orden de compra para adquirir los siguientes productos:  Betametasona,416.73
206065,ocds-5wno2w-CE-20200001935973-77149,2020,11,direct,Catálogo electrónico - Compra directa,QUITO,PICHINCHA,COMERCIALIZADORA NUTRI MED NUTRIMEDECUADOR S.A.,DIRECCION DISTRITAL 17D06 CHILIBULO A LLOA SALUD,427.350000,2020-11-26T00:00:00-05:00,Orden de compra CE-20200001935973,Orden de compra para adquirir los siguientes productos:  Ampicilina,427.35
206066,ocds-5wno2w-CE-20200001935974-77149,2020,11,direct,Catálogo electrónico - Compra directa,QUITO,PICHINCHA,COMERCIALIZADORA NUTRI MED NUTRIMEDECUADOR S.A.,DIRECCION DISTRITAL 17D06 CHILIBULO A LLOA SALUD,660.000000,2020-11-26T00:00:00-05:00,Orden de compra CE-20200001935974,Orden de compra para adquirir los siguientes productos:  Bencilpenicilina benzatínica (Penicilina G benzatínica),660
