id,ocid,year,month,method,internal_type,locality,region,suppliers,buyer,amount,date,title,description,budget
2109160,ocds-5wno2w-CE-20220002291643-82169,2022,10,direct,Catálogo electrónico - Compra directa,LOJA,LOJA,CEDIMED CIA. LTDA.,HOSPITAL GENERAL MANUEL YGNACIO MONTEROS,192.000000,2022-10-27T00:00:00-05:00,Orden de compra CE-20220002291643,Orden de compra para adquirir los siguientes productos:  Dexametasona,192
2098562,ocds-5wno2w-SIE-GADMSD-042-2022-19455,2022,10,,,SANTO DOMINGO,SANTO DOMINGO DE LOS TSACHILAS,,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE SANTO DOMINGO,,2022-10-17T00:00:00-05:00,,,
2090979,ocds-5wno2w-SIE-GADMSR-014-2022-38391,2022,9,open,Subasta Inversa Electrónica,SANTA ROSA,EL ORO,,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON SANTA ROSA,157720.000000,2022-10-18T10:09:36-05:00,SIE-GADMSR-014-2022-38391,"SERVICIO DE ALQUILER DE MAQUINARIA PARA DIFERENTES TRABAJOS DEL CANTON SANTA ROSA, PROVINCIA DE EL ORO",
2090989,ocds-5wno2w-SIE-GADMSUC-040-2022-42986,2022,9,open,Subasta Inversa Electrónica,SUCUA,MORONA SANTIAGO,,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN SUCÚA,112254.200000,2022-10-18T10:09:36-05:00,SIE-GADMSUC-040-2022-42986,ADQUISICIÓN DE NEUMÁTICOS PARA MOTOCICLETAS Y MAQUINARIA DEL GAD MUNICIPAL DEL CANTÓN SUCÚA,
2098569,ocds-5wno2w-SIE-GADMZ-026-2022-21867,2022,10,,,ZAMORA,ZAMORA CHINCHIPE,,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE ZAMORA,,2022-10-17T00:00:00-05:00,,,
2098511,ocds-5wno2w-SIE-FAEALA22-09-2022-118220,2022,10,open,Subasta Inversa Electrónica,GUAYAQUIL,GUAYAS,,Ala de Combate No. 22,0.000000,2022-11-02T11:01:31-05:00,SIE-FAEALA22-09-2022-118220,"“REPARACIÓN DE 02 TAIL ROTOR HUB/BLADE ASSY APLICABLES A LOS HELICÓPTEROS AW119MKll, EN APOYO A LAS OPERACIONES DE SEGURIDAD HIDROCARBURIFERA”",
2098572,ocds-5wno2w-SIE-GADPN-025-2022-58415,2022,9,open,Subasta Inversa Electrónica,TENA,NAPO,,GAD PROVINCIAL DE NAPO,,2022-09-21T00:00:00-05:00,SIE-GADPN-025-2022-58415,ADQUISICIÓN DE MATERIALES DE CONSTRUCCIÓN PARA EL MANTENIMIENTO Y REPARACIÓN DE LA INFRAESTRUCTURA VIAL DE LA PROVINCIA DE  NAPO,
2098784,ocds-5wno2w-CE-20220002154733-37500,2022,3,selective,Catálogo electrónico - Mejor oferta,CALUMA,BOLIVAR,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON CALUMA,21.991200,2022-03-03T00:00:00-05:00,Orden de compra CE-20220002154733,Orden de compra para adquirir los siguientes productos:  SOBRE MANILA F4,21.9912
2098583,ocds-5wno2w-SIE-GADPRSSC-2022-07-112496,2022,10,,,LA JOYA DE LOS SACHAS,ORELLANA,,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL  SAN SEBASTIAN DEL COCA,,2022-10-17T00:00:00-05:00,,,
2098785,ocds-5wno2w-CE-20220002154734-37500,2022,3,selective,Catálogo electrónico - Mejor oferta,CALUMA,BOLIVAR,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON CALUMA,4.357920,2022-03-03T00:00:00-05:00,Orden de compra CE-20220002154734,Orden de compra para adquirir los siguientes productos:  APRIETA PAPELES TIPO PINZA 32 MM,4.35792
2091262,ocds-5wno2w-SIE-GADPS-026-2022-3277,2022,9,open,Subasta Inversa Electrónica,LAGO AGRIO,SUCUMBIOS,,GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIA DE SUCUMBIOS,378298.000000,2022-10-18T10:09:38-05:00,SIE-GADPS-026-2022-3277,ADQUISICIÓN DE ALCANTARILLAS DE VARIOS DIÁMETROS DE PLACAS CORRUGADAS EN ACERO GALVANIZADO PARA PROYECTOS VIALES EN LA PROVINCIA DE SUCUMBÍOS,
2081717,ocds-5wno2w-CE-20220002281614-2583,2022,10,direct,Catálogo electrónico - Compra directa,RIOBAMBA,CHIMBORAZO,ASOCIACION DE PRODUCCION   TEXTIL VIMATEX  ASOTEXVIM,HONORABLE GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIA DE CHIMBORAZO,20538.604800,2022-10-06T00:00:00-05:00,Orden de compra CE-20220002281614,Orden de compra para adquirir los siguientes productos:  ROPA DE TRABAJO,20538.6048
2081731,ocds-5wno2w-CE-20220002281630-2763,2022,10,direct,Catálogo electrónico - Compra directa,MACHALA,EL ORO,PHARMEDIC S.A.,HOSPITAL GENERAL MACHALA,2064.000000,2022-10-06T00:00:00-05:00,Orden de compra CE-20220002281630,"Orden de compra para adquirir los siguientes productos:  Midazolam, Líquido parenteral, 5 mg/mL, Caja x ampolla(s) x 10 mL",2064
2081703,ocds-5wno2w-CE-20220002281587-20291,2022,10,direct,Catálogo electrónico - Compra directa,QUITO,PICHINCHA,PHARMEDIC S.A.,DIRECCION HOSPITALARIA QUITO,234.000000,2022-10-06T00:00:00-05:00,Orden de compra CE-20220002281587,"Orden de compra para adquirir los siguientes productos:  Metotrexato, Líquido parenteral, 25 mg/mL, Caja x ampolla(s)/vial(es) x 2 mL",234
2081718,ocds-5wno2w-CE-20220002281615-2583,2022,10,direct,Catálogo electrónico - Compra directa,RIOBAMBA,CHIMBORAZO,ASOCIACION DE PRODUCCION TEXTIL CONFECCIONISTAS LA TEMPORADA ASOTEXTEM,HONORABLE GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIA DE CHIMBORAZO,6192.076800,2022-10-06T00:00:00-05:00,Orden de compra CE-20220002281615,Orden de compra para adquirir los siguientes productos:  Adicionales (Bordados y Estampados) PRENDAS DE VESTIR,6192.0768
2081704,ocds-5wno2w-CE-20220002281588-20291,2022,10,direct,Catálogo electrónico - Compra directa,QUITO,PICHINCHA,PHARMEDIC S.A.,DIRECCION HOSPITALARIA QUITO,33.000000,2022-10-06T00:00:00-05:00,Orden de compra CE-20220002281588,"Orden de compra para adquirir los siguientes productos:  Diazepam, Líquido parenteral, 5 mg/mL, Caja x ampolla(s) x 2 mL",33
2081705,ocds-5wno2w-CE-20220002281589-20291,2022,10,direct,Catálogo electrónico - Compra directa,QUITO,PICHINCHA,QUALIPHARM LABORATORIO FARMACEUTICO S.A.,DIRECCION HOSPITALARIA QUITO,1485.000000,2022-10-06T00:00:00-05:00,Orden de compra CE-20220002281589,Orden de compra para adquirir los siguientes productos:  Ondansetrón,1485
2081732,ocds-5wno2w-CE-20220002281631-2763,2022,10,direct,Catálogo electrónico - Compra directa,MACHALA,EL ORO,SPASICMAFARMA S.A.,HOSPITAL GENERAL MACHALA,52.000000,2022-10-06T00:00:00-05:00,Orden de compra CE-20220002281631,"Orden de compra para adquirir los siguientes productos:  Neostigmina, Líquido parenteral, 0,5 mg/mL, Caja x ampolla(s) x 1 mL",52
2081733,ocds-5wno2w-CE-20220002281632-467755,2022,10,direct,Catálogo electrónico - Compra directa,GUAYAQUIL,GUAYAS,"ASOCIACIÓN DE PRODUCCIÓN METALMECÁNICA EBENEZER ""ASOPROMEBEN""",DIRECCION DISTRITAL DE EDUCACION PASCUALES 2 - MONTE SINAI (GUAYAQUIL),13814.080000,2022-10-06T00:00:00-05:00,Orden de compra CE-20220002281632,Orden de compra para adquirir los siguientes productos:  MOBILIARIO ESCOLAR (EN MADERA Y METAL),13814.08
2081719,ocds-5wno2w-CE-20220002281616-2583,2022,10,direct,Catálogo electrónico - Compra directa,RIOBAMBA,CHIMBORAZO,"ASOCIACIÓN DE PRODUCCIÓN TEXTIL NUEVA GENERACIÓN DE CHAMBO ""ASOTEXCHA""",HONORABLE GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIA DE CHIMBORAZO,10967.846400,2022-10-06T00:00:00-05:00,Orden de compra CE-20220002281616,Orden de compra para adquirir los siguientes productos:  ROPA DE TRABAJO,10967.8464
2081734,ocds-5wno2w-CE-20220002281633-467755,2022,10,direct,Catálogo electrónico - Compra directa,GUAYAQUIL,GUAYAS,ASOCIACION DE PRODUCCION METALMECANICA UNIDOS EN PROGRESO ASOPROMET,DIRECCION DISTRITAL DE EDUCACION PASCUALES 2 - MONTE SINAI (GUAYAQUIL),13814.080000,2022-10-06T00:00:00-05:00,Orden de compra CE-20220002281633,Orden de compra para adquirir los siguientes productos:  MOBILIARIO ESCOLAR (EN MADERA Y METAL),13814.08
2074077,ocds-5wno2w-CE-20220002266835-2739,2022,9,direct,Catálogo electrónico - Compra directa,GUAYAQUIL,GUAYAS,LABORATORIOS ACFARMA S.A.,CENTRO DE ESPECIALIDADES CENTRAL GUAYAS,148.800000,2022-09-08T00:00:00-05:00,Orden de compra CE-20220002266835,Orden de compra para adquirir los siguientes productos:  Clotrimazol,148.8
2074078,ocds-5wno2w-CE-20220002266836-2739,2022,9,direct,Catálogo electrónico - Compra directa,GUAYAQUIL,GUAYAS,LABORATORIOS ACFARMA S.A.,CENTRO DE ESPECIALIDADES CENTRAL GUAYAS,4482.000000,2022-09-08T00:00:00-05:00,Orden de compra CE-20220002266836,Orden de compra para adquirir los siguientes productos:  Estriol,4482
2074109,ocds-5wno2w-CE-20220002266885-90903,2022,9,selective,Catálogo electrónico - Mejor oferta,OÑA,AZUAY,VILLAVICENCIO QUIZHPI DIANA XIMENA,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE SUSUDEL,22.624000,2022-09-08T00:00:00-05:00,Orden de compra CE-20220002266885,Orden de compra para adquirir los siguientes productos:  FUNDA DE BASURA DOMESTICA NEGRA 23X28 pulgadas,22.624
2074099,ocds-5wno2w-CE-20220002266857-2739,2022,9,direct,Catálogo electrónico - Compra directa,GUAYAQUIL,GUAYAS,PHARMABRAND S.A.,CENTRO DE ESPECIALIDADES CENTRAL GUAYAS,979.200000,2022-09-08T00:00:00-05:00,Orden de compra CE-20220002266857,"Orden de compra para adquirir los siguientes productos:  Loratadina, Líquido oral, 5 mg/5 mL, Caja x frasco x 60 mL (mínimo)",979.2
2074110,ocds-5wno2w-CE-20220002266886-90903,2022,9,selective,Catálogo electrónico - Mejor oferta,OÑA,AZUAY,TEXTIQUIM CIA. LTDA.,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE SUSUDEL,5.555200,2022-09-08T00:00:00-05:00,Orden de compra CE-20220002266886,Orden de compra para adquirir los siguientes productos:  LAVA VAJILLA 1000 GR.,5.5552
2074079,ocds-5wno2w-CE-20220002266837-2739,2022,9,direct,Catálogo electrónico - Compra directa,GUAYAQUIL,GUAYAS,LABORATORIOS DANIVET S.A.,CENTRO DE ESPECIALIDADES CENTRAL GUAYAS,378.810000,2022-09-08T00:00:00-05:00,Orden de compra CE-20220002266837,"Orden de compra para adquirir los siguientes productos:  Terbinafina, Semisólido cutáneo, 1 %, Caja x tubo x 15 g (mínimo)",378.81
2074100,ocds-5wno2w-CE-20220002266858-2739,2022,9,direct,Catálogo electrónico - Compra directa,GUAYAQUIL,GUAYAS,QUALIPHARM LABORATORIO FARMACEUTICO S.A.,CENTRO DE ESPECIALIDADES CENTRAL GUAYAS,684.000000,2022-09-08T00:00:00-05:00,Orden de compra CE-20220002266858,Orden de compra para adquirir los siguientes productos:  Sulfato de zinc,684
2074080,ocds-5wno2w-CE-20220002266838-2739,2022,9,direct,Catálogo electrónico - Compra directa,GUAYAQUIL,GUAYAS,LABORATORIOS LACFARMA S.A.,CENTRO DE ESPECIALIDADES CENTRAL GUAYAS,378.000000,2022-09-08T00:00:00-05:00,Orden de compra CE-20220002266838,"Orden de compra para adquirir los siguientes productos:  Risperidona, Sólido oral, 2 mg, Caja x blíster/ristra",378
2074111,ocds-5wno2w-CE-20220002266905-3421,2022,9,direct,Catálogo electrónico - Compra directa,COTACACHI,IMBABURA,MORALES GUEVARA MAURA AZUCENA,MUNICIPIO DE COTACACHI,385.560000,2022-09-08T00:00:00-05:00,Orden de compra CE-20220002266905,Orden de compra para adquirir los siguientes productos:  SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,385.56
2074101,ocds-5wno2w-CE-20220002266859-2739,2022,9,direct,Catálogo electrónico - Compra directa,GUAYAQUIL,GUAYAS,QUIFATEX S.A.,CENTRO DE ESPECIALIDADES CENTRAL GUAYAS,9744.600000,2022-09-08T00:00:00-05:00,Orden de compra CE-20220002266859,Orden de compra para adquirir los siguientes productos:  Eritropoyetina,9744.6
2066339,ocds-5wno2w-CE-20220002200462-2742,2022,4,selective,Catálogo electrónico - Mejor oferta,MEJIA,PICHINCHA,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,MUNICIPIO DE MEJIA,1.680000,2022-04-27T00:00:00-05:00,Orden de compra CE-20220002200462,Orden de compra para adquirir los siguientes productos:  BORRADOR DE PIZARRON (MADERA Y TELA),1.68
2066373,ocds-5wno2w-CE-20220002200517-28990,2022,4,selective,Catálogo electrónico - Mejor oferta,MACHALA,EL ORO,IMPORFACTORY CIA. LTDA.,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL  DE MACHALA,106.394400,2022-04-27T00:00:00-05:00,Orden de compra CE-20220002200517,Orden de compra para adquirir los siguientes productos:  ANTISARRO CANECA,106.3944
2066354,ocds-5wno2w-CE-20220002200480-51620,2022,4,selective,Catálogo electrónico - Mejor oferta,PAQUISHA,ZAMORA CHINCHIPE,IMPORFACTORY CIA. LTDA.,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PAQUISHA,130.636800,2022-04-27T00:00:00-05:00,Orden de compra CE-20220002200480,Orden de compra para adquirir los siguientes productos:  DESINFECTANTE AMONIO CUATERNARIO GALON,130.6368
2066340,ocds-5wno2w-CE-20220002200463-2742,2022,4,selective,Catálogo electrónico - Mejor oferta,MEJIA,PICHINCHA,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,MUNICIPIO DE MEJIA,26.320000,2022-04-27T00:00:00-05:00,Orden de compra CE-20220002200463,Orden de compra para adquirir los siguientes productos:  TIJERAS MEDIANAS DE 6 PULGADAS,26.32
2066355,ocds-5wno2w-CE-20220002200481-51620,2022,4,selective,Catálogo electrónico - Mejor oferta,PAQUISHA,ZAMORA CHINCHIPE,IMPORFACTORY CIA. LTDA.,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PAQUISHA,107.520000,2022-04-27T00:00:00-05:00,Orden de compra CE-20220002200481,Orden de compra para adquirir los siguientes productos:  AMBIENTAL VARIAS FRAGANCIAS LIQUIDO GALON,107.52
2066374,ocds-5wno2w-CE-20220002200518-28990,2022,4,selective,Catálogo electrónico - Mejor oferta,MACHALA,EL ORO,ESPINOZA ALVAREZ CARLOS ADRIAN,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL  DE MACHALA,80.416000,2022-04-27T00:00:00-05:00,Orden de compra CE-20220002200518,Orden de compra para adquirir los siguientes productos:  DESINFECTANTE AMONIO CUATERNARIO CANECA,80.416
2066341,ocds-5wno2w-CE-20220002200464-2742,2022,4,selective,Catálogo electrónico - Mejor oferta,MEJIA,PICHINCHA,Falconi Cisneros Jose Luis,MUNICIPIO DE MEJIA,9.744000,2022-04-27T00:00:00-05:00,Orden de compra CE-20220002200464,Orden de compra para adquirir los siguientes productos:  ETIQUETAS ADHESIVAS 8.5 CM X 1.5 CM T-22,9.744
2066375,ocds-5wno2w-CE-20220002200519-28990,2022,4,selective,Catálogo electrónico - Mejor oferta,MACHALA,EL ORO,IMPORFACTORY CIA. LTDA.,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL  DE MACHALA,6.098400,2022-04-27T00:00:00-05:00,Orden de compra CE-20220002200519,Orden de compra para adquirir los siguientes productos:  CEPILLO DE MANO CON AGARRADERA,6.0984
2066356,ocds-5wno2w-CE-20220002200482-51620,2022,4,selective,Catálogo electrónico - Mejor oferta,PAQUISHA,ZAMORA CHINCHIPE,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PAQUISHA,12.230400,2022-04-27T00:00:00-05:00,Orden de compra CE-20220002200482,Orden de compra para adquirir los siguientes productos:  GUANTES DE CAUCHO NO 7 Y MEDIO BICOLOR,12.2304
2066342,ocds-5wno2w-CE-20220002200465-2742,2022,4,selective,Catálogo electrónico - Mejor oferta,MEJIA,PICHINCHA,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,MUNICIPIO DE MEJIA,54.768000,2022-04-27T00:00:00-05:00,Orden de compra CE-20220002200465,Orden de compra para adquirir los siguientes productos:  MARCADOR TIZA LIQUIDA PUNTA  GRUESA VARIOS COLORES,54.768
2054083,ocds-5wno2w-CE-20220002215360-117178,2022,5,selective,Catálogo electrónico - Mejor oferta,COTACACHI,IMBABURA,Falconi Cisneros Jose Luis,JUNTA PARROQUIAL DE IMANTAG,1.209600,2022-05-24T00:00:00-05:00,Orden de compra CE-20220002215360,Orden de compra para adquirir los siguientes productos:  CARPETAS PLASTICAS FANTASIA,1.2096
2053726,ocds-5wno2w-SIE-GCM12-03-2022-113669,2022,8,,,PORTOVIEJO,MANABI,,GRUPO DE CABALLERIA MECANIZADA N 12 TNTE. ORTIZ,,2022-08-24T00:00:00-05:00,,,
2033136,ocds-5wno2w-SIE-GADM-008-2022-31689,2022,8,open,Subasta Inversa Electrónica,MIRA,CARCHI,,GOBIERNO AUTONOMO DESCENTRALIZADO DEL CANTON MIRA,27820.800000,2022-10-13T13:03:32-05:00,SIE-GADM-008-2022-31689,"CONTRATACION DEL SERVICIO DE INTERNET PARA ZONAS WIFI DE ACCESO PUBLICO DE LAS PARROQUIAS MIRA, JUAN MONTALVO, LA CONCEPCION Y JACINTO JIJON Y CAAMAÑO DEL CANTON MIRA",
2019733,ocds-5wno2w-SIE-HEJCA-F-166-2022-87497,2022,7,open,Subasta Inversa Electrónica,CUENCA,AZUAY,,HOSPITAL DE ESPECIALIDADES JOSÉ CARRASCO ARTEAGA,15870.000000,2022-10-13T13:16:27-05:00,SIE-HEJCA-F-166-2022-87497,ADQUISICION DE UREA SEMISOLIDO CUTANEO 10por ciento,
2034512,ocds-5wno2w-SIE-HGJMVI-0061-2022-15857,2022,8,open,Subasta Inversa Electrónica,TENA,NAPO,,HOSPITAL JOSE MARIA VELASCO IBARRA DE TENA,25000.000000,2022-09-03T09:21:54-05:00,SIE-HGJMVI-0061-2022-15857,"ADQUISICIÓN DE EQUIPOS BIOMÉDICOS PARA EL LABORATORIO CLÍNICO DEL HOSPITAL JOSÉ MARÍA VELASCO IBARRA DE TENA, AÑO 2022.",
2037380,ocds-5wno2w-SIE-HAGP-085-2022-17993,2022,8,open,Subasta Inversa Electrónica,GUAYAQUIL,GUAYAS,,Hospital Guayaquil Abel Gilbert Ponton,0.000000,2022-08-25T09:20:22-05:00,SIE-HAGP-085-2022-17993,ADQUISICION DE DISPOSITIVO MÉDICOS: FRASCOS PARA HEMOCULTIVO PARA EL LABORATORIO DEL HOSPITAL DE ESPECIALIDADES GUAYAQUIL “DR. ABEL GILBERT PONTÓN”,
2053911,ocds-5wno2w-CE-20220002157913-889479,2022,3,selective,Catálogo electrónico - Mejor oferta,PORTOVIEJO,MANABI,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,HOSPITAL DE ESPECIALIDADES PORTOVIEJO,13.440000,2022-03-07T00:00:00-05:00,Orden de compra CE-20220002157913,Orden de compra para adquirir los siguientes productos:  SACAPUNTAS PEQUENO METALICO 1 SERVICIO,13.44
2053912,ocds-5wno2w-CE-20220002157914-889479,2022,3,selective,Catálogo electrónico - Mejor oferta,PORTOVIEJO,MANABI,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,HOSPITAL DE ESPECIALIDADES PORTOVIEJO,212.800000,2022-03-07T00:00:00-05:00,Orden de compra CE-20220002157914,Orden de compra para adquirir los siguientes productos:  CLIPS STANDAR 32 MM METALICOS,212.8
2037411,ocds-5wno2w-SIE-HGJMVI-0063-2022-15857,2022,8,open,Subasta Inversa Electrónica,TENA,NAPO,,HOSPITAL JOSE MARIA VELASCO IBARRA DE TENA,138000.000000,2022-10-13T13:17:23-05:00,SIE-HGJMVI-0063-2022-15857,ADQUISICIÓN DE EQUIPOS BIOMÉDICOS PARA EL SERVICIO DE CENTRAL DE ESTERILIZACIÓN DEL HOSPITAL GENERAL JOSÉ MARÍA VELASCO IBARRA,
2053780,ocds-5wno2w-SIE-HMHA-013-2022-88059,2022,8,open,Subasta Inversa Electrónica,SUCRE,MANABI,GOMEZ NARANJO JHONATHAN ALEXANDER,HOSPITAL MIGUEL H. ALCIVAR,26420.000000,2022-10-13T13:18:48-05:00,SIE-HMHA-013-2022-88059,ADQUISICIÓN DE EQUIPOS PARA HOSPITALIZACIÓN DEL  HOSPITAL GENERAL MIGUEL H. ALCÍVAR,
2040120,ocds-5wno2w-SIE-DD09D24-029-2022-116204,2022,8,open,Subasta Inversa Electrónica,DURAN,GUAYAS,LABORATORIO FARMACEUTICO . BERLINPHARMA S.A.,DIRECCION DISTRITAL 09D24 - DURAN - SALUD,134789.600000,2022-10-13T12:51:06-05:00,SIE-DD09D24-029-2022-116204,ADQUISICION DE MEDICAMENTOS  GRUPO TERAPÉUTICO C: SISTEMA CARDIOVASCULAR TERAPIA CARDIACA.,
2040138,ocds-5wno2w-SIE-DT-PTAR-008-2022-316213,2022,8,open,Subasta Inversa Electrónica,IBARRA,IMBABURA,,Empresa Publica Municipal de Agua Potable y Alcantarillado de Ibarra,8466.000000,2022-11-01T10:59:44-05:00,SIE-DT-PTAR-008-2022-316213,ADQUISICIÓN DE BOMBA DE TORNILLO SIN FIN PARA LA LINEA DE FANGOS DE LA PTAR DE LA EMAPA-I,
2040157,ocds-5wno2w-SIE-EMAPALA-014-2022-793125,2022,8,,,LAGO AGRIO,SUCUMBIOS,,Empresa Publica Municipal de Agua Potable y Alcantarillado del Cantòn Lago Agrio,,2022-08-11T00:00:00-05:00,,,
2040155,ocds-5wno2w-SIE-EHEP-2022-0002-853616,2022,8,open,Subasta Inversa Electrónica,JARAMIJO,MANABI,,Empresa Publica Municipal de Servicios Hidrosanitarios del Cantón Jaramijo,41515.950000,2022-10-13T12:56:23-05:00,SIE-EHEP-2022-0002-853616,"SERVICIO DE TRATAMIENTO QUIMICO Y BIOLOGICO EN LOS REACTORES ANAEROBICOS IMHOFF, UBICADOS EN LOS SECTORES: LOS TAMARINDOS, LOS ANGELES, ELOY ALFARO, NUEVO AMANECER Y ESTACION DE BOMBEO DE AGUAS RESIDUALES DENTRO DEL CANTÓN JARAMIJO PROVINCIA DE MANABI",
2040121,ocds-5wno2w-SIE-DD09D24-030-2022-116204,2022,8,open,Subasta Inversa Electrónica,DURAN,GUAYAS,CORPORACION EQUINOCCIAL SEIKOEC CIA. LTDA.,DIRECCION DISTRITAL 09D24 - DURAN - SALUD,139812.400000,2022-10-13T12:51:07-05:00,SIE-DD09D24-030-2022-116204,ADQUISICION DE MEDICAMENTOS  GRUPO TERAPÉUTICO N: SISTEMA NERVIOSO,
2040156,ocds-5wno2w-SIE-ELEPCO-078-2022-32043,2022,8,open,Subasta Inversa Electrónica,LATACUNGA,COTOPAXI,,EMPRESA ELECTRICA PROVINCIAL COTOPAXI S.A.,0.000000,2022-09-01T09:42:55-05:00,SIE-ELEPCO-078-2022-32043,ADQUISICION DE MEDICAMENTOS PARA BOTIQUINES DE LOS CENTROS DE TRABAJO DE LA ELEPCOSA,
2040133,ocds-5wno2w-SIE-DIGMAT-049-2022-2465,2022,8,open,Subasta Inversa Electrónica,GUAYAQUIL,GUAYAS,TENESACA PROCEL MARIA ALICIA,DIGMAT,36650.630000,2022-10-13T12:53:49-05:00,SIE-DIGMAT-049-2022-2465,"ADQUISICIÓN  DE PALAS, PARCHES Y GORRAS PARA EL PERSONAL DE LA ARMADA DEL ECUADOR EN CONDICIÓN DE ASCENSO DEL AÑO 2022",
2040618,ocds-5wno2w-CE-20220002234092-834023,2022,7,selective,Catálogo electrónico - Mejor oferta,GUARANDA,BOLIVAR,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,INSTITUTO PROVINCIAL DE ASISTENCIA SOCIAL DE BOLIVAR - IPASB,1.915200,2022-07-04T00:00:00-05:00,Orden de compra CE-20220002234092,Orden de compra para adquirir los siguientes productos:  MASKING DE 3/4 PULG. X 40 YARDAS MULTIUSO,1.9152
2040135,ocds-5wno2w-SIE-DNAIS-008-2022-3282,2022,8,open,Subasta Inversa Electrónica,QUITO,PICHINCHA,CORTEZ QUIÑONEZ CARLOS MIGUEL,DIRECCION NACIONAL DE ATENCION INTEGRAL EN SALUD PLANTA CENTRAL,24430.600000,2022-10-13T12:53:57-05:00,SIE-DNAIS-008-2022-3282,“MANTENIMIENTO PREVENTIVO DE EQUIPOS DE LINEA BLANCA A NIVEL NACIONAL”,
2040165,ocds-5wno2w-SIE-EMVIALEP-01-2022-599387,2022,8,open,Subasta Inversa Electrónica,SIMON BOLIVAR,GUAYAS,,EMPRESA PUBLICA VIAL Y CONSTRUCCIONES E.P. DEL GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON SIMON BOLIVAR,65845.500000,2022-10-13T12:57:27-05:00,SIE-EMVIALEP-01-2022-599387,"INSTALACIÓN Y SOPORTE TÉCNICO, PARA  LOS CLIENTES DEL SERVICIO DE INTERNET DE EMVIAL & CONSTRUCCIONES  EP",
2027380,ocds-5wno2w-CE-20220002199763-212187,2022,4,selective,Catálogo electrónico - Mejor oferta,SANTO DOMINGO,SANTO DOMINGO DE LOS TSACHILAS,PAUCAR ALMEIDA MONICA PAULINA,PATRONATO MUNICIPAL DE INCLUSIÓN SOCIAL DEL GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DE SANTO DOMINGO,405.440000,2022-04-27T00:00:00-05:00,Orden de compra CE-20220002199763,Orden de compra para adquirir los siguientes productos:  PAPEL HIGIENICO JUMBO DOBLE HOJA BLANCO 250 METROS,405.44
2027400,ocds-5wno2w-CE-20220002216103-35516,2022,5,selective,Catálogo electrónico - Mejor oferta,QUITO,PICHINCHA,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,CONTRALORIA GENERAL DEL ESTADO,17.136000,2022-05-25T00:00:00-05:00,Orden de compra CE-20220002216103,Orden de compra para adquirir los siguientes productos:  ARCHIVADORES TAMANO TELEGRAMA LOMO 8CMS,17.136
2027381,ocds-5wno2w-CE-20220002199764-212187,2022,4,selective,Catálogo electrónico - Mejor oferta,SANTO DOMINGO,SANTO DOMINGO DE LOS TSACHILAS,PLASTILIMPIO S.A.,PATRONATO MUNICIPAL DE INCLUSIÓN SOCIAL DEL GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DE SANTO DOMINGO,28.280000,2022-04-27T00:00:00-05:00,Orden de compra CE-20220002199764,Orden de compra para adquirir los siguientes productos:  FUNDA DE BASURA DOMESTICA NEGRA 23X28 pulgadas,28.28
